snapshot_id,snapshot_taken_date,stay_date,hotel_id,adr,occupancy_direct,revpar,rooms_sold,capacity_count,total_revenue,total_room_revenue,total_other_revenue,room_rate_total,taxes_total,fees_total,misc_income,adults_count,children_count,room_guest_count,blocked_rooms_count,out_of_service_rooms_count
90000300297,2024-10-23,2024-10-23,900003,299.28,0.89,266.81,107,120,32022.96,32022.96,0,32022.96,1921.38,0,0,120,18,138,0,0
90000300298,2024-10-24,2024-10-24,900003,336.7,0.81,271.32,97,120,32659.9,32659.9,0,32659.9,1959.59,0,0,116,14,130,1,0
90000300299,2024-10-25,2024-10-25,900003,218.16,0.75,163.5,90,120,19634.4,19634.4,0,19634.4,1178.06,0,0,94,20,114,0,0
90000300300,2024-10-26,2024-10-26,900003,340.0,0.84,286.24,101,120,34340.0,34340.0,0,34340.0,2060.4,0,0,118,14,132,0,0
90000300301,2024-10-27,2024-10-27,900003,181.25,0.63,114.56,76,120,13775.0,13775.0,0,13775.0,826.5,0,0,87,10,97,0,0
90000300302,2024-10-28,2024-10-28,900003,202.76,0.93,189.43,112,120,22709.12,22709.12,0,22709.12,1362.55,0,0,124,12,136,0,0
90000300303,2024-10-29,2024-10-29,900003,171.49,0.72,124.14,87,120,14919.63,14919.63,0,14919.63,895.18,0,0,97,17,114,0,0
90000300304,2024-10-30,2024-10-30,900003,296.79,0.79,235.0,95,120,28195.05,28195.05,0,28195.05,1691.7,0,0,107,13,120,0,0
90000300305,2024-10-31,2024-10-31,900003,275.4,0.95,262.94,115,120,31671.0,31671.0,0,31671.0,1900.26,0,0,130,23,153,0,0
90000300306,2024-11-01,2024-11-01,900003,318.21,0.99,315.03,119,120,37866.99,37866.99,0,37866.99,2272.02,0,0,129,14,143,0,0
90000300307,2024-11-02,2024-11-02,900003,327.48,0.79,257.17,94,120,30783.12,30783.12,0,30783.12,1846.99,0,0,106,6,112,0,0
90000300308,2024-11-03,2024-11-03,900003,179.0,0.86,153.63,103,120,18437.0,18437.0,0,18437.0,1106.22,0,0,116,13,129,0,0
90000300309,2024-11-04,2024-11-04,900003,243.07,0.84,204.58,101,120,24550.07,24550.07,0,24550.07,1473.0,0,0,114,14,128,0,0
90000300310,2024-11-05,2024-11-05,900003,313.77,0.65,202.52,77,120,24160.29,24160.29,0,24160.29,1449.62,0,0,87,8,95,0,0
90000300311,2024-11-06,2024-11-06,900003,305.54,0.79,240.08,94,120,28720.76,28720.76,0,28720.76,1723.25,0,0,105,10,115,0,0
90000300312,2024-11-07,2024-11-07,900003,311.75,0.66,206.61,80,120,24940.0,24940.0,0,24940.0,1496.4,0,0,92,14,106,0,0
90000300313,2024-11-08,2024-11-08,900003,268.81,0.94,252.83,113,120,30375.53,30375.53,0,30375.53,1822.53,0,0,132,20,152,0,0
90000300314,2024-11-09,2024-11-09,900003,340.0,0.99,336.6,119,120,40460.0,40460.0,0,40460.0,2427.6,0,0,138,20,158,0,0
90000300315,2024-11-10,2024-11-10,900003,233.77,0.99,231.43,119,120,27818.63,27818.63,0,27818.63,1669.12,0,0,128,10,138,0,0
90000300316,2024-11-11,2024-11-11,900003,178.25,0.72,127.51,86,120,15329.5,15329.5,0,15329.5,919.77,0,0,96,13,109,0,0
90000300317,2024-11-12,2024-11-12,900003,231.94,0.7,162.73,84,120,19482.96,19482.96,0,19482.96,1168.98,0,0,95,6,101,0,0
90000300318,2024-11-13,2024-11-13,900003,210.23,0.78,164.51,94,120,19761.62,19761.62,0,19761.62,1185.7,0,0,104,23,127,0,0
90000300319,2024-11-14,2024-11-14,900003,308.89,0.62,191.9,75,120,23166.75,23166.75,0,23166.75,1390.0,0,0,86,9,95,0,0
90000300320,2024-11-15,2024-11-15,900003,179.96,0.88,158.92,106,120,19075.76,19075.76,0,19075.76,1144.55,0,0,116,19,135,0,0
90000300321,2024-11-16,2024-11-16,900003,200.02,0.74,147.23,88,120,17601.76,17601.76,0,17601.76,1056.11,0,0,96,10,106,0,0
90000300322,2024-11-17,2024-11-17,900003,235.7,0.78,183.09,93,120,21920.1,21920.1,0,21920.1,1315.21,0,0,102,16,118,0,0
90000300323,2024-11-18,2024-11-18,900003,340.0,0.99,336.6,119,120,40460.0,40460.0,0,40460.0,2427.6,0,0,133,16,149,0,0
90000300324,2024-11-19,2024-11-19,900003,218.87,0.86,188.58,103,120,22543.61,22543.61,0,22543.61,1352.62,0,0,122,19,141,0,0
90000300325,2024-11-20,2024-11-20,900003,200.86,0.87,175.71,105,120,21090.3,21090.3,0,21090.3,1265.42,0,0,115,16,131,0,0
90000300326,2024-11-21,2024-11-21,900003,335.07,0.77,258.83,93,120,31161.51,31161.51,0,31161.51,1869.69,0,0,102,9,111,0,0
90000300327,2024-11-22,2024-11-22,900003,218.94,0.99,216.75,119,120,26053.86,26053.86,0,26053.86,1563.23,0,0,137,20,157,0,0
90000300328,2024-11-23,2024-11-23,900003,340.0,0.99,336.6,119,120,40460.0,40460.0,0,40460.0,2427.6,0,0,132,16,148,0,0
90000300329,2024-11-24,2024-11-24,900003,166.74,0.78,129.49,93,120,15506.82,15506.82,0,15506.82,930.41,0,0,108,11,119,0,0
90000300330,2024-11-25,2024-11-25,900003,340.0,0.96,327.38,116,120,39440.0,39440.0,0,39440.0,2366.4,0,0,127,18,145,0,0
90000300331,2024-11-26,2024-11-26,900003,208.04,0.79,163.94,95,120,19763.8,19763.8,0,19763.8,1185.83,0,0,102,13,115,0,0
90000300332,2024-11-27,2024-11-27,900003,214.09,0.8,171.46,96,120,20552.64,20552.64,0,20552.64,1233.16,0,0,110,13,123,0,0
90000300333,2024-11-28,2024-11-28,900003,167.64,0.87,146.48,105,120,17602.2,17602.2,0,17602.2,1056.13,0,0,117,17,134,0,0
90000300334,2024-11-29,2024-11-29,900003,305.68,0.68,206.7,81,120,24760.08,24760.08,0,24760.08,1485.6,0,0,94,16,110,0,0
90000300335,2024-11-30,2024-11-30,900003,205.07,0.79,161.56,95,120,19481.65,19481.65,0,19481.65,1168.9,0,0,104,13,117,0,0
90000300336,2024-12-01,2024-12-01,900003,256.51,0.92,236.4,111,120,28472.61,28472.61,0,28472.61,1708.36,0,0,126,13,139,0,0
90000300337,2024-12-02,2024-12-02,900003,266.89,0.92,246.71,111,120,29624.79,29624.79,0,29624.79,1777.49,0,0,125,12,137,0,0
90000300338,2024-12-03,2024-12-03,900003,267.87,0.99,265.19,119,120,31876.53,31876.53,0,31876.53,1912.59,0,0,135,15,150,1,0
90000300339,2024-12-04,2024-12-04,900003,292.86,0.99,289.93,119,120,34850.34,34850.34,0,34850.34,2091.02,0,0,134,21,155,0,0
90000300340,2024-12-05,2024-12-05,900003,282.05,0.89,251.47,107,120,30179.35,30179.35,0,30179.35,1810.76,0,0,123,15,138,1,0
90000300341,2024-12-06,2024-12-06,900003,340.0,0.86,291.44,103,120,35020.0,35020.0,0,35020.0,2101.2,0,0,119,9,128,0,0
90000300342,2024-12-07,2024-12-07,900003,247.37,0.99,244.9,119,120,29437.03,29437.03,0,29437.03,1766.22,0,0,129,21,150,0,0
90000300343,2024-12-08,2024-12-08,900003,221.3,0.89,197.74,107,120,23679.1,23679.1,0,23679.1,1420.75,0,0,118,11,129,0,0
90000300344,2024-12-09,2024-12-09,900003,340.0,0.77,260.38,92,120,31280.0,31280.0,0,31280.0,1876.8,0,0,103,14,117,0,0
90000300345,2024-12-10,2024-12-10,900003,250.98,0.99,248.47,119,120,29866.62,29866.62,0,29866.62,1792.0,0,0,137,16,153,0,0
90000300346,2024-12-11,2024-12-11,900003,221.55,0.77,170.66,92,120,20382.6,20382.6,0,20382.6,1222.96,0,0,101,13,114,0,0
90000300347,2024-12-12,2024-12-12,900003,234.95,0.85,199.06,102,120,23964.9,23964.9,0,23964.9,1437.89,0,0,117,12,129,0,0
90000300348,2024-12-13,2024-12-13,900003,259.71,0.99,257.11,119,120,30905.49,30905.49,0,30905.49,1854.33,0,0,137,19,156,0,0
90000300349,2024-12-14,2024-12-14,900003,284.97,0.94,266.56,112,120,31916.64,31916.64,0,31916.64,1915.0,0,0,126,20,146,0,0
90000300350,2024-12-15,2024-12-15,900003,234.27,0.78,182.79,94,120,22021.38,22021.38,0,22021.38,1321.28,0,0,101,18,119,0,0
90000300351,2024-12-16,2024-12-16,900003,185.05,0.89,164.71,107,120,19800.35,19800.35,0,19800.35,1188.02,0,0,123,20,143,0,0
90000300352,2024-12-17,2024-12-17,900003,308.59,0.92,284.5,111,120,34253.49,34253.49,0,34253.49,2055.21,0,0,121,18,139,0,0
90000300353,2024-12-18,2024-12-18,900003,340.0,0.88,299.73,106,120,36040.0,36040.0,0,36040.0,2162.4,0,0,117,21,138,0,0
90000300354,2024-12-19,2024-12-19,900003,340.0,0.99,336.6,119,120,40460.0,40460.0,0,40460.0,2427.6,0,0,135,20,155,0,0
90000300355,2024-12-20,2024-12-20,900003,271.62,0.9,243.69,108,120,29334.96,29334.96,0,29334.96,1760.1,0,0,114,12,126,0,0
90000300356,2024-12-21,2024-12-21,900003,271.69,0.99,268.97,119,120,32331.11,32331.11,0,32331.11,1939.87,0,0,133,24,157,0,0
90000300357,2024-12-22,2024-12-22,900003,254.71,0.99,252.16,119,120,30310.49,30310.49,0,30310.49,1818.63,0,0,134,20,154,1,0
90000300358,2024-12-23,2024-12-23,900003,301.95,0.99,298.93,119,120,35932.05,35932.05,0,35932.05,2155.92,0,0,130,19,149,0,0
90000300359,2024-12-24,2024-12-24,900003,309.21,0.94,289.85,112,120,34631.52,34631.52,0,34631.52,2077.89,0,0,124,19,143,0,0
90000300360,2024-12-25,2024-12-25,900003,340.0,0.94,320.39,113,120,38420.0,38420.0,0,38420.0,2305.2,0,0,129,20,149,1,0
90000300361,2024-12-26,2024-12-26,900003,266.04,0.84,223.63,101,120,26870.04,26870.04,0,26870.04,1612.2,0,0,111,12,123,0,0
90000300362,2024-12-27,2024-12-27,900003,282.32,0.95,268.25,114,120,32184.48,32184.48,0,32184.48,1931.07,0,0,125,23,148,0,0
90000300363,2024-12-28,2024-12-28,900003,340.0,0.91,310.16,109,120,37060.0,37060.0,0,37060.0,2223.6,0,0,129,13,142,0,0
90000300364,2024-12-29,2024-12-29,900003,340.0,0.83,283.71,100,120,34000.0,34000.0,0,34000.0,2040.0,0,0,111,7,118,1,0
90000300365,2024-12-30,2024-12-30,900003,340.0,0.82,280.31,99,120,33660.0,33660.0,0,33660.0,2019.6,0,0,104,10,114,0,0
90000300366,2024-12-31,2024-12-31,900003,243.63,0.99,240.63,119,120,28991.97,28991.97,0,28991.97,1739.52,0,0,133,17,150,0,0
90000300001,2025-01-01,2025-01-01,900003,333.68,0.99,330.34,119,120,39707.92,39707.92,0,39707.92,2382.48,0,0,135,15,150,0,0
90000300002,2025-01-02,2025-01-02,900003,290.19,0.94,271.59,112,120,32501.28,32501.28,0,32501.28,1950.08,0,0,125,19,144,0,0
90000300003,2025-01-03,2025-01-03,900003,296.15,0.92,271.46,110,120,32576.5,32576.5,0,32576.5,1954.59,0,0,119,23,142,0,0
90000300004,2025-01-04,2025-01-04,900003,340.0,0.89,302.19,107,120,36380.0,36380.0,0,36380.0,2182.8,0,0,119,13,132,0,0
90000300005,2025-01-05,2025-01-05,900003,198.94,0.82,163.09,98,120,19496.12,19496.12,0,19496.12,1169.77,0,0,112,17,129,0,0
90000300006,2025-01-06,2025-01-06,900003,261.1,0.89,232.17,107,120,27937.7,27937.7,0,27937.7,1676.26,0,0,113,10,123,0,0
90000300007,2025-01-07,2025-01-07,900003,324.38,0.99,321.14,119,120,38601.22,38601.22,0,38601.22,2316.07,0,0,136,16,152,0,0
90000300008,2025-01-08,2025-01-08,900003,203.67,0.79,161.52,95,120,19348.65,19348.65,0,19348.65,1160.92,0,0,112,10,122,0,0
90000300009,2025-01-09,2025-01-09,900003,340.0,0.99,336.6,119,120,40460.0,40460.0,0,40460.0,2427.6,0,0,135,16,151,0,0
90000300010,2025-01-10,2025-01-10,900003,340.0,0.99,336.6,119,120,40460.0,40460.0,0,40460.0,2427.6,0,0,131,22,153,0,0
90000300011,2025-01-11,2025-01-11,900003,263.83,0.99,261.19,119,120,31395.77,31395.77,0,31395.77,1883.75,0,0,131,19,150,0,0
90000300012,2025-01-12,2025-01-12,900003,238.44,0.98,234.28,118,120,28135.92,28135.92,0,28135.92,1688.16,0,0,125,11,136,0,0
90000300013,2025-01-13,2025-01-13,900003,300.47,0.99,297.47,119,120,35755.93,35755.93,0,35755.93,2145.36,0,0,133,17,150,0,0
90000300014,2025-01-14,2025-01-14,900003,288.48,0.99,285.6,119,120,34329.12,34329.12,0,34329.12,2059.75,0,0,132,13,145,1,0
90000300015,2025-01-15,2025-01-15,900003,267.89,0.87,232.27,104,120,27860.56,27860.56,0,27860.56,1671.63,0,0,113,14,127,0,0
90000300016,2025-01-16,2025-01-16,900003,340.0,0.84,285.31,101,120,34340.0,34340.0,0,34340.0,2060.4,0,0,111,15,126,0,0
90000300017,2025-01-17,2025-01-17,900003,234.15,0.86,200.63,103,120,24117.45,24117.45,0,24117.45,1447.05,0,0,114,14,128,0,0
90000300018,2025-01-18,2025-01-18,900003,302.57,0.99,299.54,119,120,36005.83,36005.83,0,36005.83,2160.35,0,0,134,15,149,0,0
90000300019,2025-01-19,2025-01-19,900003,191.68,0.98,188.64,118,120,22618.24,22618.24,0,22618.24,1357.09,0,0,123,14,137,1,0
90000300020,2025-01-20,2025-01-20,900003,340.0,0.97,328.11,116,120,39440.0,39440.0,0,39440.0,2366.4,0,0,127,17,144,0,0
90000300021,2025-01-21,2025-01-21,900003,340.0,0.98,332.37,117,120,39780.0,39780.0,0,39780.0,2386.8,0,0,128,19,147,0,0
90000300022,2025-01-22,2025-01-22,900003,308.23,0.96,295.53,115,120,35446.45,35446.45,0,35446.45,2126.79,0,0,127,16,143,0,0
90000300023,2025-01-23,2025-01-23,900003,257.56,0.97,250.76,117,120,30134.52,30134.52,0,30134.52,1808.07,0,0,131,13,144,0,0
90000300024,2025-01-24,2025-01-24,900003,270.95,0.94,255.92,113,120,30617.35,30617.35,0,30617.35,1837.04,0,0,124,16,140,0,0
90000300025,2025-01-25,2025-01-25,900003,338.2,0.93,314.19,111,120,37540.2,37540.2,0,37540.2,2252.41,0,0,125,17,142,0,0
90000300026,2025-01-26,2025-01-26,900003,317.13,0.94,297.94,113,120,35835.69,35835.69,0,35835.69,2150.14,0,0,125,17,142,0,0
90000300027,2025-01-27,2025-01-27,900003,291.19,0.85,247.4,102,120,29701.38,29701.38,0,29701.38,1782.08,0,0,112,14,126,0,0
90000300028,2025-01-28,2025-01-28,900003,340.0,0.99,335.37,118,120,40120.0,40120.0,0,40120.0,2407.2,0,0,131,11,142,0,0
90000300029,2025-01-29,2025-01-29,900003,186.93,0.77,144.27,93,120,17384.49,17384.49,0,17384.49,1043.07,0,0,106,17,123,0,0
90000300030,2025-01-30,2025-01-30,900003,261.02,0.99,257.93,119,120,31061.38,31061.38,0,31061.38,1863.68,0,0,128,15,143,0,0
90000300031,2025-01-31,2025-01-31,900003,238.02,0.91,215.49,109,120,25944.18,25944.18,0,25944.18,1556.65,0,0,128,16,144,0,0
90000300032,2025-02-01,2025-02-01,900003,340.0,0.99,336.6,119,120,40460.0,40460.0,0,40460.0,2427.6,0,0,131,17,148,0,0
90000300033,2025-02-02,2025-02-02,900003,305.96,0.77,235.93,93,120,28454.28,28454.28,0,28454.28,1707.26,0,0,105,12,117,0,0
90000300034,2025-02-03,2025-02-03,900003,295.28,0.69,203.37,83,120,24508.24,24508.24,0,24508.24,1470.49,0,0,97,14,111,0,0
90000300035,2025-02-04,2025-02-04,900003,278.18,0.81,225.72,97,120,26983.46,26983.46,0,26983.46,1619.01,0,0,111,17,128,0,0
90000300036,2025-02-05,2025-02-05,900003,291.98,0.9,261.34,107,120,31241.86,31241.86,0,31241.86,1874.51,0,0,124,15,139,0,0
90000300037,2025-02-06,2025-02-06,900003,282.42,0.91,256.35,109,120,30783.78,30783.78,0,30783.78,1847.03,0,0,118,16,134,0,0
90000300038,2025-02-07,2025-02-07,900003,340.0,0.97,328.22,116,120,39440.0,39440.0,0,39440.0,2366.4,0,0,136,17,153,0,0
90000300039,2025-02-08,2025-02-08,900003,239.28,0.9,216.54,109,120,26081.52,26081.52,0,26081.52,1564.89,0,0,128,16,144,0,0
90000300040,2025-02-09,2025-02-09,900003,312.34,0.89,277.15,106,120,33108.04,33108.04,0,33108.04,1986.48,0,0,124,13,137,0,0
90000300041,2025-02-10,2025-02-10,900003,231.75,0.94,218.06,113,120,26187.75,26187.75,0,26187.75,1571.26,0,0,124,16,140,0,0
90000300042,2025-02-11,2025-02-11,900003,327.03,0.64,209.99,77,120,25181.31,25181.31,0,25181.31,1510.88,0,0,90,6,96,0,0
90000300043,2025-02-12,2025-02-12,900003,289.19,0.64,184.98,77,120,22267.63,22267.63,0,22267.63,1336.06,0,0,83,12,95,0,0
90000300044,2025-02-13,2025-02-13,900003,337.27,0.76,256.36,91,120,30691.57,30691.57,0,30691.57,1841.49,0,0,105,14,119,0,0
90000300045,2025-02-14,2025-02-14,900003,340.0,0.88,299.87,106,120,36040.0,36040.0,0,36040.0,2162.4,0,0,122,15,137,0,0
90000300046,2025-02-15,2025-02-15,900003,332.43,0.77,257.21,93,120,30915.99,30915.99,0,30915.99,1854.96,0,0,104,10,114,0,0
90000300047,2025-02-16,2025-02-16,900003,226.91,0.95,215.09,114,120,25867.74,25867.74,0,25867.74,1552.06,0,0,124,16,140,0,0
90000300048,2025-02-17,2025-02-17,900003,225.47,0.91,206.14,110,120,24801.7,24801.7,0,24801.7,1488.1,0,0,126,22,148,0,0
90000300049,2025-02-18,2025-02-18,900003,260.9,0.94,246.06,113,120,29481.7,29481.7,0,29481.7,1768.9,0,0,134,18,152,0,0
90000300050,2025-02-19,2025-02-19,900003,261.74,0.9,235.86,108,120,28267.92,28267.92,0,28267.92,1696.08,0,0,123,22,145,1,0
90000300051,2025-02-20,2025-02-20,900003,317.37,0.86,272.86,103,120,32689.11,32689.11,0,32689.11,1961.35,0,0,114,19,133,0,0
90000300052,2025-02-21,2025-02-21,900003,272.5,0.99,269.77,119,120,32427.5,32427.5,0,32427.5,1945.65,0,0,137,12,149,0,0
90000300053,2025-02-22,2025-02-22,900003,213.54,0.79,168.4,95,120,20286.3,20286.3,0,20286.3,1217.18,0,0,108,18,126,0,0
90000300054,2025-02-23,2025-02-23,900003,297.62,0.72,213.84,86,120,25595.32,25595.32,0,25595.32,1535.72,0,0,92,17,109,0,0
90000300055,2025-02-24,2025-02-24,900003,185.36,0.93,172.04,111,120,20574.96,20574.96,0,20574.96,1234.5,0,0,127,18,145,0,0
90000300056,2025-02-25,2025-02-25,900003,204.15,0.82,166.4,98,120,20006.7,20006.7,0,20006.7,1200.4,0,0,106,17,123,0,0
90000300057,2025-02-26,2025-02-26,900003,167.55,0.66,110.39,79,120,13236.45,13236.45,0,13236.45,794.19,0,0,85,16,101,0,0
90000300058,2025-02-27,2025-02-27,900003,285.14,0.7,198.78,84,120,23951.76,23951.76,0,23951.76,1437.11,0,0,96,8,104,0,0
90000300059,2025-02-28,2025-02-28,900003,290.25,0.96,279.1,115,120,33378.75,33378.75,0,33378.75,2002.72,0,0,123,11,134,0,0
90000300060,2025-03-01,2025-03-01,900003,259.76,0.76,196.29,91,120,23638.16,23638.16,0,23638.16,1418.29,0,0,99,14,113,0,0
90000300061,2025-03-02,2025-03-02,900003,289.89,0.87,252.72,105,120,30438.45,30438.45,0,30438.45,1826.31,0,0,116,13,129,0,0
90000300062,2025-03-03,2025-03-03,900003,159.91,0.91,144.79,109,120,17430.19,17430.19,0,17430.19,1045.81,0,0,124,7,131,0,0
90000300063,2025-03-04,2025-03-04,900003,306.91,0.65,200.91,79,120,24245.89,24245.89,0,24245.89,1454.75,0,0,90,16,106,0,0
90000300064,2025-03-05,2025-03-05,900003,236.1,0.7,166.12,84,120,19832.4,19832.4,0,19832.4,1189.94,0,0,92,13,105,0,0
90000300065,2025-03-06,2025-03-06,900003,332.59,0.72,238.91,86,120,28602.74,28602.74,0,28602.74,1716.16,0,0,98,15,113,1,0
90000300066,2025-03-07,2025-03-07,900003,339.91,0.92,313.97,111,120,37730.01,37730.01,0,37730.01,2263.8,0,0,126,18,144,0,0
90000300067,2025-03-08,2025-03-08,900003,220.96,0.86,189.61,103,120,22758.88,22758.88,0,22758.88,1365.53,0,0,111,20,131,0,0
90000300068,2025-03-09,2025-03-09,900003,340.0,0.94,320.37,113,120,38420.0,38420.0,0,38420.0,2305.2,0,0,127,14,141,0,0
90000300069,2025-03-10,2025-03-10,900003,276.08,0.75,206.02,90,120,24847.2,24847.2,0,24847.2,1490.83,0,0,98,19,117,0,0
90000300070,2025-03-11,2025-03-11,900003,301.82,0.91,275.02,109,120,32898.38,32898.38,0,32898.38,1973.9,0,0,119,15,134,0,0
90000300071,2025-03-12,2025-03-12,900003,329.04,0.94,308.57,113,120,37181.52,37181.52,0,37181.52,2230.89,0,0,121,21,142,0,0
90000300072,2025-03-13,2025-03-13,900003,160.47,0.76,121.34,91,120,14602.77,14602.77,0,14602.77,876.17,0,0,99,13,112,0,0
90000300073,2025-03-14,2025-03-14,900003,227.37,0.79,178.89,94,120,21372.78,21372.78,0,21372.78,1282.37,0,0,102,14,116,0,0
90000300074,2025-03-15,2025-03-15,900003,340.0,0.79,269.75,95,120,32300.0,32300.0,0,32300.0,1938.0,0,0,111,16,127,0,0
90000300075,2025-03-16,2025-03-16,900003,151.15,0.7,105.99,84,120,12696.6,12696.6,0,12696.6,761.8,0,0,91,13,104,0,0
90000300076,2025-03-17,2025-03-17,900003,253.65,0.66,166.7,79,120,20038.35,20038.35,0,20038.35,1202.3,0,0,84,13,97,0,0
90000300077,2025-03-18,2025-03-18,900003,179.01,0.78,139.16,93,120,16647.93,16647.93,0,16647.93,998.88,0,0,101,10,111,0,0
90000300078,2025-03-19,2025-03-19,900003,297.02,0.7,207.76,84,120,24949.68,24949.68,0,24949.68,1496.98,0,0,101,16,117,0,0
90000300079,2025-03-20,2025-03-20,900003,199.67,0.85,169.01,102,120,20366.34,20366.34,0,20366.34,1221.98,0,0,117,21,138,0,0
90000300080,2025-03-21,2025-03-21,900003,214.01,0.97,207.17,116,120,24825.16,24825.16,0,24825.16,1489.51,0,0,126,31,157,0,0
90000300081,2025-03-22,2025-03-22,900003,240.62,0.88,211.48,105,120,25265.1,25265.1,0,25265.1,1515.91,0,0,115,16,131,1,0
90000300082,2025-03-23,2025-03-23,900003,262.38,0.62,163.81,75,120,19678.5,19678.5,0,19678.5,1180.71,0,0,85,15,100,0,0
90000300083,2025-03-24,2025-03-24,900003,320.54,0.72,230.41,86,120,27566.44,27566.44,0,27566.44,1653.99,0,0,94,13,107,0,0
90000300084,2025-03-25,2025-03-25,900003,220.05,0.88,194.36,106,120,23325.3,23325.3,0,23325.3,1399.52,0,0,121,11,132,0,0
90000300085,2025-03-26,2025-03-26,900003,247.2,0.85,209.76,102,120,25214.4,25214.4,0,25214.4,1512.86,0,0,121,14,135,0,0
90000300086,2025-03-27,2025-03-27,900003,214.27,0.79,170.06,95,120,20355.65,20355.65,0,20355.65,1221.34,0,0,104,13,117,0,0
90000300087,2025-03-28,2025-03-28,900003,228.55,0.9,206.42,108,120,24683.4,24683.4,0,24683.4,1481.0,0,0,122,15,137,0,0
90000300088,2025-03-29,2025-03-29,900003,226.05,0.77,173.0,92,120,20796.6,20796.6,0,20796.6,1247.8,0,0,108,19,127,0,0
90000300089,2025-03-30,2025-03-30,900003,164.83,0.71,117.14,85,120,14010.55,14010.55,0,14010.55,840.63,0,0,93,15,108,0,0
90000300090,2025-03-31,2025-03-31,900003,179.17,0.85,152.23,102,120,18275.34,18275.34,0,18275.34,1096.52,0,0,114,14,128,0,0
90000300091,2025-04-01,2025-04-01,900003,240.96,0.73,175.93,88,120,21204.48,21204.48,0,21204.48,1272.27,0,0,102,13,115,0,0
90000300092,2025-04-02,2025-04-02,900003,334.69,0.99,331.34,119,120,39828.11,39828.11,0,39828.11,2389.69,0,0,135,17,152,0,0
90000300093,2025-04-03,2025-04-03,900003,219.72,0.78,171.21,94,120,20653.68,20653.68,0,20653.68,1239.22,0,0,102,15,117,0,1
90000300094,2025-04-04,2025-04-04,900003,245.98,0.94,231.57,113,120,27795.74,27795.74,0,27795.74,1667.74,0,0,124,21,145,0,0
90000300095,2025-04-05,2025-04-05,900003,316.62,0.99,313.45,119,120,37677.78,37677.78,0,37677.78,2260.67,0,0,140,18,158,0,0
90000300096,2025-04-06,2025-04-06,900003,295.06,0.87,257.75,105,120,30981.3,30981.3,0,30981.3,1858.88,0,0,121,18,139,0,0
90000300097,2025-04-07,2025-04-07,900003,231.38,0.76,176.46,92,120,21286.96,21286.96,0,21286.96,1277.22,0,0,104,17,121,0,0
90000300098,2025-04-08,2025-04-08,900003,171.96,0.92,158.64,111,120,19087.56,19087.56,0,19087.56,1145.25,0,0,128,14,142,0,0
90000300099,2025-04-09,2025-04-09,900003,328.92,0.95,311.63,114,120,37496.88,37496.88,0,37496.88,2249.81,0,0,124,21,145,0,0
90000300100,2025-04-10,2025-04-10,900003,211.36,0.82,172.36,98,120,20713.28,20713.28,0,20713.28,1242.8,0,0,109,15,124,0,0
90000300101,2025-04-11,2025-04-11,900003,231.42,0.82,189.29,98,120,22679.16,22679.16,0,22679.16,1360.75,0,0,108,17,125,0,0
90000300102,2025-04-12,2025-04-12,900003,309.07,0.83,257.74,100,120,30907.0,30907.0,0,30907.0,1854.42,0,0,110,15,125,0,0
90000300103,2025-04-13,2025-04-13,900003,253.31,0.95,241.17,114,120,28877.34,28877.34,0,28877.34,1732.64,0,0,130,18,148,0,0
90000300104,2025-04-14,2025-04-14,900003,212.23,0.64,136.32,77,120,16341.71,16341.71,0,16341.71,980.5,0,0,86,12,98,0,0
90000300105,2025-04-15,2025-04-15,900003,219.97,0.77,168.86,92,120,20237.24,20237.24,0,20237.24,1214.23,0,0,103,13,116,0,0
90000300106,2025-04-16,2025-04-16,900003,230.81,0.99,228.5,119,120,27466.39,27466.39,0,27466.39,1647.98,0,0,137,19,156,0,0
90000300107,2025-04-17,2025-04-17,900003,174.43,0.72,125.8,87,120,15175.41,15175.41,0,15175.41,910.52,0,0,100,11,111,0,0
90000300108,2025-04-18,2025-04-18,900003,322.84,0.93,300.66,112,120,36158.08,36158.08,0,36158.08,2169.48,0,0,126,11,137,0,0
90000300109,2025-04-19,2025-04-19,900003,248.24,0.99,245.76,119,120,29540.56,29540.56,0,29540.56,1772.43,0,0,134,19,153,0,0
90000300110,2025-04-20,2025-04-20,900003,264.83,0.69,182.23,83,120,21980.89,21980.89,0,21980.89,1318.85,0,0,90,11,101,0,0
90000300111,2025-04-21,2025-04-21,900003,211.98,0.91,193.61,110,120,23317.8,23317.8,0,23317.8,1399.07,0,0,129,10,139,0,0
90000300112,2025-04-22,2025-04-22,900003,165.78,0.9,148.64,108,120,17904.24,17904.24,0,17904.24,1074.25,0,0,122,18,140,0,0
90000300113,2025-04-23,2025-04-23,900003,195.51,0.8,155.88,96,120,18768.96,18768.96,0,18768.96,1126.14,0,0,108,12,120,0,0
90000300114,2025-04-24,2025-04-24,900003,313.93,0.73,228.9,87,120,27311.91,27311.91,0,27311.91,1638.71,0,0,94,12,106,0,0
90000300115,2025-04-25,2025-04-25,900003,248.5,0.99,246.01,119,120,29571.5,29571.5,0,29571.5,1774.29,0,0,131,25,156,0,0
90000300116,2025-04-26,2025-04-26,900003,287.9,0.99,285.02,119,120,34260.1,34260.1,0,34260.1,2055.61,0,0,128,11,139,0,0
90000300117,2025-04-27,2025-04-27,900003,294.75,0.8,235.4,96,120,28296.0,28296.0,0,28296.0,1697.76,0,0,104,15,119,0,0
