group,service,name,externalName,description,id,shortName,externalId,active,enabled,public,isDefault,type,model,baseRateName,baseRateId,relPct,abs,baseAmountGross,currency,chainDepth,chain
OLD INDIRECT FLEXIBLE,Short Stay Accommodation,AUTO OTA Agoda Rack Rate - Breakfast Included,Best Flexible Rate - Breakfast Included,,4c034cd1-6b6d-4a9f-810c-b37e00961b95,AOARRBI,AFXB,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,0,,GBP,1,OTA main (old)
OLD INDIRECT FLEXIBLE,Short Stay Accommodation,AUTO OTA Expedia 1 Night - Breakfast Included,1 Night - Breakfast Included,,84662eef-be75-4c87-b99a-b38e00e6ff47,AOENBI,EXF1,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,20,,GBP,1,OTA main (old)
OLD INDIRECT FLEXIBLE,Short Stay Accommodation,AUTO OTA Expedia Corporate,Flexible,,25a8dcbc-cd2c-4689-b30a-b3af00ca6c0e,AOEC,EXCORP,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-10%,0,,GBP,1,OTA main (old)
OLD INDIRECT FLEXIBLE,Short Stay Accommodation,AUTO OTA Expedia Rack Rate,Best Flexible,,97eb03c0-deff-4ed4-9e13-b3a601598b2d,AOERR,EXFRO,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,0,,GBP,1,OTA main (old)
OLD INDIRECT FLEXIBLE,Short Stay Accommodation,AUTO OTA Expedia Rack Rate - Breakfast Included,Flexible - Breakfast Included,,4311fa4f-64e4-48bb-83cf-b38e00e7cd03,AOERRBI,EXRR,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,0,,GBP,1,OTA main (old)
OLD INDIRECT FLEXIBLE,Short Stay Accommodation,AUTO OTA Hyper Guest Rack Rate - Breakfast Included,Best Flexible Rate - Breakfast Included,charge card on file at the time of booking,9de9d0ba-7b10-4163-a14e-b37200e38d4d,AOHGRRBI,AFBB,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,0,,GBP,1,OTA main (old)
OLD INDIRECT FLEXIBLE,Short Stay Accommodation,AUTO OTA HyperGuest Rack Rate,Best Flexible Rate,,49e85e90-168e-40bd-ae5e-b37200e3f4e4,AOHRR,AFRO,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,0,,GBP,1,OTA main (old)
OLD INDIRECT FLEXIBLE,Short Stay Accommodation,CLOSE Airbnb Rack Rate - Breakfast Included,Best Flexible Rate - Breakfast Included,,8fa934df-c996-4f19-ab97-b37f00ebcda7,CARRBI,AIRBB,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,15,,GBP,1,OTA main (old)
OLD INDIRECT FLEXIBLE,Short Stay Accommodation,CLOSE OTA 1 NIGHT,OTA 1 NIGHT,,dc3fa6ad-098d-458a-97fa-b36300d52de6,CON,OTA1N,true,true,false,false,Private,Dependent,AUTO M&F Insider - Best Flexible Rate (1N),c3b89393-bcf4-458e-b478-b26d00ae4d5c,0%,20,,GBP,2,AUTO M&F Insider - Best Flexible Rate (1N) → OTA main (old)
OLD INDIRECT FLEXIBLE,Short Stay Accommodation,CLOSE OTA 1 NIGHT Breakfast Included,OTA 1 NIGHT Breakfast Included,,8dba8923-2335-4ad2-939f-b37f00a531ef,CONBI,OT1B,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,20,,GBP,1,OTA main (old)
OLD INDIRECT FLEXIBLE,Short Stay Accommodation,CLOSE OTA 1N Breakfast Included,,,13f21b5d-0c03-4a3e-a659-b37301746760,CONBI,O1NBB,true,false,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,55,,GBP,1,OTA main (old)
OLD INDIRECT FLEXIBLE,Short Stay Accommodation,CLOSE OTA Expedia 1 Night - Breakfast Included,1 Night - Breakfast Included,,156bf55d-89a8-434e-bca1-b37f00956cfd,COENBI,EX1B,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,20,,GBP,1,OTA main (old)
OLD INDIRECT FLEXIBLE,Short Stay Accommodation,CLOSE OTA Expedia Rack Rate - Breakfast Included,Best Flexible Rate - Breakfast Included,,e319c557-82aa-472d-8f1c-b37f00930db3,COERRBI,EFXB,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,0,,GBP,1,OTA main (old)
OLD INDIRECT FLEXIBLE,Short Stay Accommodation,CLOSE OTA FLEXIBLE,Best Flexible Rate,,2a32d478-e91c-4122-b2f4-b26d00b854e4,OTA COLLECT ,,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,0,,GBP,1,OTA main (old)
OLD INDIRECT FLEXIBLE,Short Stay Accommodation,CLOSE OTA Flexible - Breakfast Included,Best Flexible Rate - Breakfast Included,,f0def051-c91d-4f5e-8054-b3680133d197,COFBI,OTABB,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,0,,GBP,1,OTA main (old)
OLD INDIRECT FLEXIBLE,Short Stay Accommodation,Insider Room Only Test,,,804a6f52-1a89-44c8-a3a3-b3e700f35526,IROT,,true,false,false,false,Private,Base,,,,,200,GBP,0,
OLD INDIRECT FLEXIBLE,Short Stay Accommodation,INTERNAL - MANAGEMENT,Management,,a5cee4c7-540d-444b-8f5b-b31c010af04c,Management ,,true,false,false,false,Private,Base,,,,,0,GBP,0,
OLD INDIRECT FLEXIBLE,Short Stay Accommodation,MANUAL - MANUAL BOOKINGS - Breakfast Included,Flexible,,83b8b65e-e320-4da5-baa0-b26d00af880d,Manual Bookings,,true,false,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-10%,0,,GBP,1,OTA main (old)
OLD INDIRECT FLEXIBLE,Short Stay Accommodation,MANUAL - RATE MATCH - Breakfast Included,RATE MATCH,,88136a8a-ba99-48c1-9b5b-b32900c30421,MRMBI,,true,true,false,false,Private,Dependent,MANUAL - MANUAL BOOKINGS - Breakfast Included,83b8b65e-e320-4da5-baa0-b26d00af880d,-10%,0,,GBP,2,MANUAL - MANUAL BOOKINGS - Breakfast Included → OTA main (old)
OLD INDIRECT FLEXIBLE,Short Stay Accommodation,OTA main (old),OTA main (old),"Be one of the first to experience our brand-new Westbourne Park building. Enjoy your private en-suite studio with Classic double bed and all the on-site amenities, including our Canal Restaurant, Listening Lounge, Cinema Room, and the 10th Floor Guest Lounge with sweeping views of London. Plus, unwind with full use of our pool, gym, sauna and steam, or book into a class or event via our guest app. This Studio-Only, Flexible Rate allows you to modify or cancel your reservation up to 24 hours before arrival - only when you book direct.",a5e75aa6-2506-4143-9ee7-b26b0104a51a,OTA main (old),,true,true,false,false,Private,Base,,,,,200,GBP,0,
OLD INDIRECT OTA Manual,Short Stay Accommodation,CLOSE OTA Booking.com 1N Breakfast Included,1 Night - Breakfast Included,,8aaabd7a-8190-4b2c-bbba-b376014f056e,COBNBI,BC1N,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,20,,GBP,1,OTA main (old)
OLD INDIRECT OTA Manual,Short Stay Accommodation,CLOSE OTA Booking.com Advance Purchase,Advance Purchase,,0a547735-3da5-4df0-bf1f-b37601503d89,COBAP,BCAP,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-10%,0,,GBP,1,OTA main (old)
OLD INDIRECT OTA Manual,Short Stay Accommodation,CLOSE OTA Booking.com Advance Purchase Breakfast Included,Advance Purchase - Breakfast Included,,36969de3-a932-4b82-9553-b376014f6850,COBAPBI,BCAPB,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-10%,0,,GBP,1,OTA main (old)
OLD INDIRECT OTA Manual,Short Stay Accommodation,CLOSE OTA Booking.com Rack Rate,Rack Rate - Breakfast Included,,ae07dfc0-e1c1-440b-8c4a-b376015113ab,COBRR,BCFX,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,0,,GBP,1,OTA main (old)
OLD INDIRECT OTA Manual,Short Stay Accommodation,CLOSE OTA Booking.com Rack Rate Breakfast Included,Best Flexible Rate - Breakfast Included,,aa69081c-0eec-4674-bd26-b3760151a2fa,COBRRBI,BCFXB,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,0,,GBP,1,OTA main (old)
OLD INDIRECT OTA Manual,Short Stay Accommodation,CLOSE OTA Bookingcom November,Advance Purchase,,7e9c0eeb-4a71-4b46-947a-b39601724e99,COBN,BCBF,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-20%,0,,GBP,1,OTA main (old)
OTA Advanced Purchase - Breakfast Included,Short Stay Accommodation,COLLECT OTA Advanced Purchase - Breakfast Included,OTA Advanced Purchase - Breakfast Included,,3cd71edd-d5fb-4572-8363-b36800f5b15d,COAPBI,,false,true,false,false,Private,Base,,,,,10000,GBP,0,
OTA MANUAL PAYMENT COLLECT,Short Stay Accommodation,CLOSE OTA,Best Flexible Rate,,813fad71-3d2a-4fb8-b8ea-b36300d992dc,CO,OTAM,false,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,0,,GBP,1,OTA main (old)
OTA Stay Awhile 2 Months,Short Stay Accommodation,AUTO M&F Stay Awhile - Monthly Stays Made Simple,M&F Stay Awhile - Monthly Stays Made Simple,,b514fd1d-7796-4ba1-8ead-b38b00cea21d,AMSAMSMS,,false,true,false,false,Private,Base,,,,,150,GBP,0,
Our Best Direct Rate - 1 Night,Short Stay Accommodation,Notting Hill Carnival,NHC,,96dc2c25-f167-4124-8d18-b32400c916ed,NHC,,false,false,false,false,Private,Dependent,MANUAL - MANUAL BOOKINGS - Breakfast Included,83b8b65e-e320-4da5-baa0-b26d00af880d,0%,0,,GBP,2,MANUAL - MANUAL BOOKINGS - Breakfast Included → OTA main (old)
Our Best Direct Rate - 1 Night,Short Stay Accommodation,Our Best Direct Rate - 1 Night,Our Best Direct Rate,,3512d8a3-3f5d-409a-bcba-b26b010462a8,OBDRN,,false,true,true,false,Public,Base,,,,,10000,GBP,0,
Promo Sale,Short Stay Accommodation,disabled AUTO - NIGHT-OFF,Give Mum The Night Off,"This Mother's Day weekend, give mum what she truly wants - the night off. Book her in for a night at Mason & Fifth, Westbourne Park any day between Friday 13th and Monday 16th March, and treat her to: A peaceful night away ✓ A beautiful bunch of @sageflowers waiting for her (RRP £40)✓ Time to unwind in our pool, sauna and steam room ✓ A breakfast buffet before she checks back into real life ✓ • Available for stays from 13th March to 16th March only • Full payment required at the time of booking. Non-refundable and non-amendable",d08ceb69-6f2b-4b64-8fcc-b3f600c6ccc1,dAN,,false,false,false,false,Private,Dependent,AUTO M&F Promotional Offer,58f97a77-93bb-4693-8028-b3de00e336d3,0%,25,,GBP,2,AUTO M&F Promotional Offer → OTA main (old)
Public,Short Stay Accommodation,OTA BASE: Flexible,OTA BASE: Flexible,,f1e85b02-5550-45ba-a749-b42100a4b37a,OTA BASE: Flexible,OTA Base: Flex,true,true,false,false,Private,Base,,,,,10000,GBP,0,
Public,Short Stay Accommodation,OTA: Non Refundable,OTA: Non Refundable,,287cd5d0-a5d6-4a60-8054-b42100a50284,OTA: Non Refundable,,true,true,false,false,Private,Dependent,OTA BASE: Flexible,f1e85b02-5550-45ba-a749-b42100a4b37a,-10%,0,,GBP,1,OTA BASE: Flexible
SEEYOUSOON,Short Stay Accommodation,AUTO - SEEYOUSOON,SEEYOUSOON,"Welcome back. Our SEEYOUSOON Rate is our way of saying thank you to returning guests who choose to stay with us once more. Whether you’re reconnecting with a favourite space or discovering something new, enjoy 20% off our best available rate when you book direct. This rate includes: 20% discount on your stay when booking direct Full access to all guest amenities and facilities Flexible cancellation up to 24 hours prior to check in.",b8761477-b6c5-4671-a550-b386011a2f40,AS,,false,true,false,false,Private,Base,,,,,10000,GBP,0,
Soft Reset 1 person,Short Stay Accommodation,AUTO M&F Early Bird - SOFT RESET deactivated,M&F Early Bird -  SOFT RESET,"A perfect gift for your loved ones. Step into the year feeling refreshed, reset and renewed with our SOFT RESET — available exclusively Throughout January - February. Designed to restore balance after the festive season, this stay combines great food, restorative rest and a touch of self-care. Enjoy Bed & Breakfast in your private en-suite studio, plus a £50 dinner allowance in our onsite restaurant Canal. This rate includes: Overnight stay with breakfast £50 credit in Canal Restaurant Available for stays in January-February only. Full payment required at the time of booking. Non-refundable and non-amendable *Allowance must be used during the booking and can not be transferred, or redeemed for cash or future bookings;",b7bf389b-a9ca-431d-b14c-b37a0169c04d,AMEBSRd,NYE,false,false,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,0,,GBP,1,OTA main (old)
Soft Reset 1 person,Short Stay Accommodation,"Deactivated AUTO M&F Soft Reset - Treatment, Dinner & Stay (1 person) Deactivated","M&F Soft Reset - Treatment, Dinner & Stay","Give the gift of a new year's reset to your favourite person, or treat yourself to some ‘me time’, with our exclusive SOFT RESET for one person. Designed to restore balance after the festive season, this stay combines great food, restorative rest and a touch of self-care. Available exclusively throughout January and February. Settle into a private en-suite studio, spend your first evening in Canal restaurant with a £30 credit towards food & drink, with a help-yourself breakfast in the morning, and a 60-minute treatment of your choice - with 'The Grounding' full-body Massage, Deep Roots Massage or 'From The Ground Up' treatments to choose from. The perfect way to ease into the year feeling lighter and brighter. This rate includes: • Overnight stay for one person with breakfast; • £30 credit for food & drink in Canal restaurant - must be used on your first evening of your stay; • A 60-minute treatment during your stay - our team will reach out to book a time to suit. • Available for stays in January & February only. Full payment required at the time of booking. Non-refundable and non-amendable.",3f20b4ff-55bf-4941-993a-b3a200e67fd7,DAMSRTDSpD,,false,false,false,false,Private,Base,,,,,140,GBP,0,
SOFT RESET 2 people,Short Stay Accommodation,M&F Early Bird - SOFT RESET 2 Nights deactivated,M&F Early Bird - SOFT RESET,"A perfect gift for your loved ones. Step into the year feeling refreshed, reset and renewed with our SOFT RESET — available exclusively Throughout January - February. Designed to restore balance after the festive season, this stay combines great food, restorative rest and a touch of self-care. Enjoy Bed & Breakfast in your private en-suite studio, plus a £100 dinner allowance in our onsite restaurant Canal. This rate includes: Overnight stay with breakfast £100 credit in Canal Restaurant to use at any time during your stay. Available for stays in January-February only. Full payment required at the time of booking. Non-refundable and non-amendable. *Allowance must be used during the booking and can not be transferred, or redeemed for cash or future bookings;",204b59e3-5242-40f8-9d9d-b3a000e3a90d,MEBSRNd,NYE2,false,false,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,0,,GBP,1,OTA main (old)
Staycations,Short Stay Accommodation,AUTO M&F Early Bird - New Year,M&F Early Bird - New Year,"A perfect gift for your loved ones. Step into the year feeling refreshed, reset and renewed with our SOFT RESET — available exclusively Throughout January - February. Designed to restore balance after the festive season, this stay combines great food, restorative rest and a touch of self-care. Enjoy Bed & Breakfast in your private en-suite studio, plus a £50 per night dinner allowance in our onsite restaurant Canal. Then, take time to unwind with a £70 treatment credit, redeemable in our wellness spaces — the perfect way to ease back into the year feeling lighter and brighter. This rate includes: Overnight stay with breakfast £50 credit in Canal per person £70 treatment credit to use during your stay Available for stays in January-March only. Full payment required at the time of booking. Non-refundable and non-amendable",86916898-4f01-4f16-b777-b38b00fd0dd9,AMEBNY,,false,false,true,false,Public,Base,,,,,150,GBP,0,
TEST,Short Stay Accommodation,non refundable test,,,38ced742-fe84-4ed5-a733-b3e700f3e58f,nrt,,false,true,false,false,Private,Dependent,Insider Room Only Test,804a6f52-1a89-44c8-a3a3-b3e700f35526,-10%,0,,GBP,1,Insider Room Only Test
TEST,Short Stay Accommodation,TEST,,,8767200c-06c6-465f-bddf-b38a00ec4fe6,T,,false,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,0,,GBP,1,OTA main (old)
Vouchers,Short Stay Accommodation,AUTO - FRIENDS,AUTO - FRIENDS,,39530759-9a2d-4730-984b-b44b014931e6,AUTO - FRIENDS,,true,true,false,false,Private,Dependent,M&F Insider - Best Flexible - Breakfast Included,1304cf2a-17c1-4260-b3d6-b42500f26319,-25%,0,,GBP,2,M&F Insider - Best Flexible - Breakfast Included → OTA BASE: Flexible
Vouchers,Short Stay Accommodation,AUTO - FRIENDS OLD,FRIENDS,,ade49621-b87a-430f-9a69-b26d00baad27,FRIENDS,,true,false,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-25%,0,,GBP,1,OTA main (old)
Vouchers,Short Stay Accommodation,AUTO - GANG,AUTO - GANG,,64c369a6-6161-4606-b7b2-b44b01495d7a,AUTO - GANG,,true,true,false,false,Private,Dependent,M&F Insider - Best Flexible - Breakfast Included,1304cf2a-17c1-4260-b3d6-b42500f26319,-50%,0,,GBP,2,M&F Insider - Best Flexible - Breakfast Included → OTA BASE: Flexible
Vouchers,Short Stay Accommodation,AUTO - GANG OLD,GANG,,48143266-2fea-4e5d-a2f1-b26d00bb8555,GANG,,true,false,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-50%,0,,GBP,1,OTA main (old)
Vouchers,Short Stay Accommodation,AUTO - NEIGHBOURS,AUTO - NEIGHBOURS,,b4720637-4493-442d-99ea-b44b0148bc32,AUTO - NEIGHBOURS,,true,true,false,false,Private,Dependent,M&F Insider - Best Flexible - Breakfast Included,1304cf2a-17c1-4260-b3d6-b42500f26319,-20%,0,,GBP,2,M&F Insider - Best Flexible - Breakfast Included → OTA BASE: Flexible
Vouchers,Short Stay Accommodation,AUTO - NEIGHBOURS OLD,NEIGHBOURS,,7fd70b7f-cb2b-455d-ad58-b26d00bdc29c,NEIGHBOURS,,true,false,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-20%,0,,GBP,1,OTA main (old)
Vouchers,Short Stay Accommodation,AUTO - PROFESSIONAL STAYS  BREAKFAST INCLUDED  OLD,M&F Professional Stays - Breakfast Included,"Enjoy your private en-suite studio and all the on-site amenities, including our Canal Restaurant, Listening Lounge, Cinema Room, and the 10th Floor Guest Lounge with sweeping views of London. Plus, unwind with full use of our pool, gym, sauna and steam, or book into a class or event via our guest app. It also includes a daily 'help yourself' breakfast bar for two with fresh bread & pastries, fruit, yoghurt, granola, tea and filter coffee. For single occupancy, simply amend the number of adults from 2 to 1, before you book. This Flexible Rate allows you to modify or cancel your reservation up to 24 hours before arrival - only when you book direct.",4228d814-425a-433e-99eb-b37100f37462,APSBIO,,true,false,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-15%,0,,GBP,1,OTA main (old)
Vouchers,Short Stay Accommodation,AUTO - PROFESSIONAL STAYS BREAKFAST INCLUDED,AUTO - PROFESSIONAL STAYS BREAKFAST INCLUDED,,8318059e-fee3-44de-8dfe-b44b014892f9,AUTO - PROFESSIONAL STAYS BREAKFAST INCLUDED,,true,true,false,false,Private,Dependent,M&F Insider - Best Flexible - Breakfast Included,1304cf2a-17c1-4260-b3d6-b42500f26319,-15%,0,,GBP,2,M&F Insider - Best Flexible - Breakfast Included → OTA BASE: Flexible
Vouchers,Short Stay Accommodation,AUTO - PROFESSIONAL STAYS BREAKFAST INCLUDED OLD,AUTO - PROFESSIONAL STAYS BREAKFAST INCLUDED,,abb8a302-0de7-4c3e-9d18-b44b00e8b64b,AUTO - PROFESSIONAL STAYS BREAKFAST INCLUDED,,true,false,false,false,Private,Dependent,OTA BASE: Flexible,f1e85b02-5550-45ba-a749-b42100a4b37a,-15%,0,,GBP,1,OTA BASE: Flexible
Vouchers,Short Stay Accommodation,AUTO - RESIDENTPERK,AUTO - RESIDENTPERK,,cf4a07f1-4437-4a21-80b5-b44b014862d3,AUTO - RESIDENTPERK,,true,true,false,false,Private,Dependent,M&F Insider - Best Flexible - Breakfast Included,1304cf2a-17c1-4260-b3d6-b42500f26319,-15%,0,,GBP,2,M&F Insider - Best Flexible - Breakfast Included → OTA BASE: Flexible
Vouchers,Short Stay Accommodation,AUTO - RESIDENTPERK OLD,RESIDENTPERK,15% discount for local residents,25fbf3e6-108e-48d9-8fd4-b26d00bc55bf,RESIDENTPERK,,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-15%,0,,GBP,1,OTA main (old)
Vouchers,Short Stay Accommodation,AUTO - SHORTSTAYOKAY,SHORTSTAYOKAY,"Our SHORTSTAYOKAY Rate is exclusively for guests who sign up to our mailing list, as a thank you for joining our community. Get 10% off our Best Flexible Rate on your next stay — plus, you’ll be the first to hear about our latest events, exclusive offers and announcements. Win win. This rate includes: 10% discount on your first stay when you book direct. Flexible cancellation up to 24 hours prior to check in.",f998b452-0029-475a-b700-b44b0148194d,AUTO - SHORTSTAYOKAY,,true,true,false,false,Private,Dependent,M&F Insider - Best Flexible - Breakfast Included,1304cf2a-17c1-4260-b3d6-b42500f26319,-10%,0,,GBP,2,M&F Insider - Best Flexible - Breakfast Included → OTA BASE: Flexible
Vouchers,Short Stay Accommodation,AUTO - SHORTSTAYOKAY OLD,SHORTSTAYOKAY,"Our SHORTSTAYOKAY Rate is exclusively for guests who sign up to our mailing list, as a thank you for joining our community. Get 10% off our Best Flexible Rate on your next stay — plus, you’ll be the first to hear about our latest events, exclusive offers and announcements. Win win. This rate includes: 10% discount on your next stay when you book direct. Flexible cancellation up to 24 hours prior to check in.",c1d0b291-db1e-4d4c-a8ac-b26d00bd09a3,SHORTSTAYOKAY,,true,false,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-10%,0,,GBP,1,OTA main (old)
Vouchers,Short Stay Accommodation,AUTO - STAYAGAIN,AUTO - STAYAGAIN,,bfdadd1d-6c0e-40ca-b9ac-b44b01490aee,AUTO - STAYAGAIN,,true,true,false,false,Private,Dependent,M&F Insider - Best Flexible - Breakfast Included,1304cf2a-17c1-4260-b3d6-b42500f26319,-20%,0,,GBP,2,M&F Insider - Best Flexible - Breakfast Included → OTA BASE: Flexible
Vouchers,Short Stay Accommodation,AUTO - STAYAGAIN OLD,STAYAGAIN,"Welcome back. Our STAYAGAIN Rate is our way of saying thank you for well, staying again. We love to see familiar faces and can’t wait to welcome you back. This is a one-time only rate, so come back to your favourite building or try out a new one. The choice is yours. This rate includes: 20% discount on your stay when booking direct. Flexible cancellation up to 24 hours prior to check in.",209670f2-26be-42cb-9018-b38000cd777b,ASO,,true,false,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-20%,0,,GBP,1,OTA main (old)
Vouchers,Short Stay Accommodation,AUTO - TWICEASNICE,AUTO - TWICEASNICE,,a4b48136-c013-4050-b731-b44b0148e6e9,AUTO - TWICEASNICE,,true,true,false,false,Private,Dependent,M&F Insider - Best Flexible - Breakfast Included,1304cf2a-17c1-4260-b3d6-b42500f26319,-20%,0,,GBP,2,M&F Insider - Best Flexible - Breakfast Included → OTA BASE: Flexible
Vouchers,Short Stay Accommodation,AUTO - TWICEASNICE OLD,TWICEASNICE,"Welcome back. Our TWICEASNICE Rate is our way of saying thank you for being part of our community. We love to see familiar faces and can’t wait to welcome you back. This is a one-time only rate, so come back to your favourite building or try out a new one. The choice is yours. This rate includes: 20% discount on your stay when booking direct. Flexible cancellation up to 24 hours prior to check in.",7edc3e4d-95bd-47fc-9b1a-b37b0088cf1b,ATO,,true,false,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-20%,0,,GBP,1,OTA main (old)
Vouchers,Short Stay Accommodation,Pilates Retreat,Pilates Retreat,,9dc4a22f-c049-42f8-a9b9-b3e200bba8e1,PR,,true,true,false,false,Private,Base,,,,,180,GBP,0,
Vouchers,Short Stay Accommodation,Voucher 15%,Voucher 15%,,c9f91a50-0e1b-4bb4-8671-b44b0147c0dd,Voucher 15%,,true,true,false,false,Private,Dependent,M&F Insider - Best Flexible - Breakfast Included,1304cf2a-17c1-4260-b3d6-b42500f26319,-15%,0,,GBP,2,M&F Insider - Best Flexible - Breakfast Included → OTA BASE: Flexible
Vouchers,Short Stay Accommodation,Voucher 15% Deactivated,Voucher 15%,,f4de2248-bac3-49a5-a51c-b26d00aebec6,VD,,true,false,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-15%,0,,GBP,1,OTA main (old)
Vouchers,Short Stay Accommodation,Voucher 15% OLD,,,5008f3d8-cd49-4429-a518-b44900996f8f,VO,,true,false,false,false,Private,Dependent,OTA BASE: Flexible,f1e85b02-5550-45ba-a749-b42100a4b37a,-15%,0,,GBP,1,OTA BASE: Flexible
Vouchers,Short Stay Accommodation,Voucher 20%,,,948615c1-08ba-42ea-b770-b44b0147eb12,Voucher 20%,,true,true,false,false,Private,Dependent,M&F Insider - Best Flexible - Breakfast Included,1304cf2a-17c1-4260-b3d6-b42500f26319,-20%,0,,GBP,2,M&F Insider - Best Flexible - Breakfast Included → OTA BASE: Flexible
Vouchers,Short Stay Accommodation,Voucher 20% deactivated OLD,Voucher 20%,Voucher 20%,6ba62689-4417-40c7-a0af-b386011a83b9,VdO,SEEYOUSOON,true,false,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-20%,0,,GBP,1,OTA main (old)
Vouchers,Short Stay Accommodation,Voucher 20% OLD,,,1e17988e-5e50-488d-b384-b4490099c12d,VO,,true,false,false,false,Private,Dependent,OTA BASE: Flexible,f1e85b02-5550-45ba-a749-b42100a4b37a,-20%,0,,GBP,1,OTA BASE: Flexible
Vouchers,Short Stay Accommodation,Voucher 25% OLD,Voucher 25%,,a3b18111-c19e-461e-a262-b44b00e837c0,Voucher 25%,,true,false,false,false,Private,Dependent,OTA BASE: Flexible,f1e85b02-5550-45ba-a749-b42100a4b37a,-25%,0,,GBP,1,OTA BASE: Flexible
Vouchers,Short Stay Accommodation,Voucher Fixed £100,,,42e6a380-ed02-4192-b89a-b34b00c72e8a,VF,,true,true,false,false,Private,Base,,,,,100,GBP,0,
Vouchers,Short Stay Accommodation,Worker Bee Rate,,,e10f698c-1e82-433a-960c-b3ad010b196f,WBR,,true,true,false,false,Private,Base,,,,,100,GBP,0,
